bug,loc,name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,productName,dataset
0,0,ant,1.7,org.apache.tools.ant.DynamicConfigurator,0,1,0,4,0,0,2,2,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,ant-1.7,PROMISE
0,345,ant,1.7,org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,9,3,0,8,38,14,1,8,7,0.875,1.0,0,0.7666666670000001,0.375,3,5,36.55555556,3,1.2222,ant-1.7,PROMISE
0,109,ant,1.7,org.apache.tools.ant.taskdefs.optional.clearcase.CCUnCheckout,5,4,0,7,27,4,0,7,4,0.916666667,0.333333333,0,0.923076923,0.466666667,2,3,20.2,2,1.0,ant-1.7,PROMISE
0,173,ant,1.7,org.apache.tools.ant.taskdefs.optional.vss.MSVSSHISTORY,12,4,0,6,45,66,0,6,11,2.0,0.0,0,0.892156863,0.305555556,1,1,13.41666667,5,1.4167,ant-1.7,PROMISE
0,1,ant,1.7,org.apache.tools.ant.DynamicAttributeNS,1,1,0,3,1,0,2,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,ant-1.7,PROMISE
4,1224,ant,1.7,org.apache.tools.ant.taskdefs.Tar,22,4,0,25,172,151,1,25,10,0.921768707,0.285714286,2,0.787878788,0.178030303,1,1,54.0,12,2.2273,ant-1.7,PROMISE
2,130,ant,1.7,org.apache.tools.ant.taskdefs.rmic.WLRmic,4,2,0,9,22,6,1,8,4,1.285714286,0.0,0,0.8125,1.0,0,0,29.75,1,0.75,ant-1.7,PROMISE
2,455,ant,1.7,org.apache.tools.ant.taskdefs.SignJar,20,4,0,9,56,150,0,9,15,0.956140351,0.611111111,2,0.7692307690000001,0.289473684,0,0,20.85,6,1.3,ant-1.7,PROMISE
1,800,ant,1.7,org.apache.tools.ant.taskdefs.Definer,25,5,1,14,91,196,3,13,16,0.878205128,1.0,1,0.7012987009999999,0.21875,0,0,30.48,6,1.68,ant-1.7,PROMISE
0,369,ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.JarLibResolveTask,13,3,0,10,36,20,0,10,9,0.716666667,1.0,1,0.7551020409999999,0.211538462,1,1,27.0,6,1.4615,ant-1.7,PROMISE
0,50,ant,1.7,org.apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter,3,2,0,6,15,3,0,6,2,2.0,0.0,0,0.92,1.0,0,0,15.66666667,1,0.6667,ant-1.7,PROMISE
0,129,ant,1.7,org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter,10,1,1,6,26,41,1,5,5,0.833333333,1.0,1,0.0,0.37037037,0,0,11.7,3,1.4,ant-1.7,PROMISE
0,43,ant,1.7,org.apache.tools.ant.types.ResourceLocation,7,1,1,6,8,3,6,0,7,0.666666667,1.0,0,0.0,0.476190476,0,0,4.714285714,1,0.8571,ant-1.7,PROMISE
2,1031,ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector,40,5,0,30,121,622,6,24,36,0.8869463870000001,0.8636363640000001,6,0.493506494,0.115625,2,4,24.225,21,2.35,ant-1.7,PROMISE
1,241,ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.AntAnalyzer,3,2,0,3,36,3,1,2,1,2.0,0.0,0,0.882352941,0.666666667,1,2,79.33333333,18,6.3333,ant-1.7,PROMISE
0,198,ant,1.7,org.apache.tools.ant.taskdefs.condition.ConditionBase,25,2,7,27,38,0,8,22,21,0.666666667,1.0,0,0.28125,0.092,0,0,6.8,2,0.96,ant-1.7,PROMISE
0,399,ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Integrate,26,4,0,4,34,203,0,4,26,0.88,1.0,0,0.671052632,0.487179487,1,1,13.88461538,1,0.9615,ant-1.7,PROMISE
1,125,ant,1.7,org.apache.tools.ant.util.ReflectUtil,6,1,0,4,15,15,3,1,5,2.0,0.0,0,0.0,0.4,0,0,19.83333333,1,0.8333,ant-1.7,PROMISE
0,377,ant,1.7,org.apache.tools.ant.taskdefs.optional.ccm.CCMCreateTask,20,4,0,7,52,154,0,7,19,0.942982456,0.5,0,0.693548387,0.3,2,2,17.25,6,1.2,ant-1.7,PROMISE
3,493,ant,1.7,org.apache.tools.ant.taskdefs.Get,11,3,0,9,54,15,1,8,10,0.7375,1.0,1,0.804347826,0.271428571,1,1,43.09090909,1,0.8182,ant-1.7,PROMISE
0,74,ant,1.7,org.apache.tools.ant.util.RetryHandler,2,1,0,2,9,0,0,2,2,0.0,1.0,1,0.0,0.6,0,0,35.0,1,0.5,ant-1.7,PROMISE
0,74,ant,1.7,org.apache.tools.ant.types.mappers.FilterMapper,4,4,0,7,19,6,0,7,4,2.0,0.0,0,0.947368421,0.875,0,0,17.5,2,1.0,ant-1.7,PROMISE
7,598,ant,1.7,org.apache.tools.zip.ZipFile,17,1,0,13,73,82,8,6,10,0.8203125,1.0,0,0.0,0.183823529,0,0,33.70588235,3,0.9412,ant-1.7,PROMISE
0,221,ant,1.7,org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,4,1,0,14,27,4,1,13,1,0.7777777779999999,0.333333333,0,0.0,0.333333333,0,0,53.5,3,1.25,ant-1.7,PROMISE
0,60,ant,1.7,org.apache.tools.ant.util.LazyHashtable,9,3,0,0,16,34,0,0,8,0.0,1.0,0,0.8,0.666666667,1,1,5.555555556,2,1.0,ant-1.7,PROMISE
0,377,ant,1.7,org.apache.tools.ant.types.selectors.DateSelector,14,5,0,12,41,29,6,6,13,0.875739645,0.538461538,2,0.76,0.196581197,1,4,25.0,9,2.2857,ant-1.7,PROMISE
0,492,ant,1.7,org.apache.tools.ant.taskdefs.optional.script.ScriptDef,14,5,0,14,69,25,1,14,14,0.837606838,0.7777777779999999,2,0.8059701490000001,0.241071429,1,1,33.5,17,2.5,ant-1.7,PROMISE
0,72,ant,1.7,org.apache.tools.ant.taskdefs.condition.IsFileSelected,6,4,0,7,16,9,1,6,5,0.8,1.0,1,0.933333333,0.7,0,0,10.5,3,1.1667,ant-1.7,PROMISE
2,1270,ant,1.7,org.apache.tools.ant.taskdefs.ExecuteOn,31,4,4,29,104,347,4,25,20,0.8611111109999999,1.0,5,0.719626168,0.122983871,3,9,39.38709677,19,2.0,ant-1.7,PROMISE
0,507,ant,1.7,org.apache.tools.ant.taskdefs.PathConvert,21,3,0,12,61,144,1,12,15,0.836363636,1.0,3,0.660714286,0.1875,2,2,22.61904762,4,1.4286,ant-1.7,PROMISE
1,776,ant,1.7,org.apache.tools.tar.TarEntry,35,1,0,8,73,353,6,2,34,0.807189542,0.7777777779999999,0,0.0,0.16,1,1,20.65714286,4,1.2,ant-1.7,PROMISE
0,127,ant,1.7,org.apache.tools.ant.taskdefs.optional.jsp.Jasper41Mangler,4,1,0,2,17,6,1,1,3,2.0,0.0,0,0.0,0.375,0,0,30.75,6,2.5,ant-1.7,PROMISE
0,35,ant,1.7,org.apache.tools.ant.types.resources.selectors.Not,4,1,0,5,7,4,3,2,4,0.333333333,1.0,1,0.0,0.583333333,0,0,7.5,2,1.0,ant-1.7,PROMISE
0,108,ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.constantpool.MethodRefCPInfo,7,2,0,4,21,3,2,4,7,0.666666667,1.0,0,0.5,0.428571429,1,1,13.71428571,2,1.0,ant-1.7,PROMISE
0,141,ant,1.7,org.apache.tools.ant.taskdefs.Echo,8,3,0,6,27,0,0,6,8,0.685714286,1.0,0,0.8409090909999999,0.35,1,1,16.0,1,0.875,ant-1.7,PROMISE
0,66,ant,1.7,org.apache.tools.ant.util.DOMUtils,7,1,0,3,15,21,2,1,7,2.0,0.0,0,0.0,0.523809524,0,0,8.428571429,1,0.8571,ant-1.7,PROMISE
0,45,ant,1.7,org.apache.tools.ant.helper.DefaultExecutor,4,1,0,4,8,4,0,4,3,0.666666667,1.0,1,0.0,0.5555555560000001,0,0,10.0,1,0.5,ant-1.7,PROMISE
0,12,ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.Compatability,2,1,0,0,3,0,0,0,1,0.0,1.0,0,0.0,0.75,0,0,4.5,1,0.5,ant-1.7,PROMISE
1,112,ant,1.7,org.apache.tools.ant.util.Watchdog,7,1,0,3,22,0,3,1,6,0.708333333,0.75,0,0.0,0.476190476,0,0,14.42857143,4,1.4286,ant-1.7,PROMISE
0,130,ant,1.7,org.apache.tools.ant.taskdefs.optional.vss.MSVSSGET,12,4,0,8,41,66,0,8,11,2.0,0.0,0,0.892156863,0.305555556,1,1,9.833333333,2,1.0,ant-1.7,PROMISE
0,14,ant,1.7,org.apache.tools.ant.taskdefs.DiagnosticsTask,3,3,0,3,5,1,0,3,2,0.5,1.0,0,0.973684211,1.0,0,0,3.333333333,1,0.3333,ant-1.7,PROMISE
0,10,ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.DeweyDecimal,2,2,0,5,4,1,4,1,2,2.0,0.0,0,1.0,0.666666667,0,0,4.0,0,0.0,ant-1.7,PROMISE
0,23,ant,1.7,org.apache.tools.ant.taskdefs.condition.And,2,3,0,3,7,1,1,3,2,2.0,0.0,0,0.96969697,1.0,0,0,10.5,1,0.5,ant-1.7,PROMISE
2,644,ant,1.7,org.apache.tools.ant.types.Commandline,31,1,0,81,71,311,78,5,27,0.75,1.0,0,0.0,0.176190476,0,0,19.64516129,16,2.1935,ant-1.7,PROMISE
0,13,ant,1.7,org.apache.tools.ant.UnsupportedElementException,2,5,0,3,3,0,2,1,2,0.0,1.0,0,0.954545455,0.75,0,0,5.0,1,0.5,ant-1.7,PROMISE
0,120,ant,1.7,org.apache.tools.ant.taskdefs.optional.ccm.CCMReconfigure,9,4,0,6,25,18,0,6,8,0.875,0.5,0,0.843137255,0.361111111,1,1,11.66666667,4,1.2222,ant-1.7,PROMISE
0,2,ant,1.7,org.apache.tools.ant.Executor,2,1,0,4,2,1,3,2,2,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,ant-1.7,PROMISE
2,206,ant,1.7,org.apache.tools.ant.taskdefs.Recorder,20,3,0,9,46,160,0,9,17,0.859649123,1.0,0,0.672727273,0.263157895,1,1,9.0,2,1.05,ant-1.7,PROMISE
1,191,ant,1.7,org.apache.tools.ant.types.selectors.AbstractSelectorContainer,27,3,2,25,41,321,2,23,27,0.0,1.0,0,0.535714286,0.084656085,0,0,6.037037037,4,1.1852,ant-1.7,PROMISE
0,146,ant,1.7,org.apache.tools.ant.types.resources.Tokens,5,4,0,10,27,2,0,10,3,0.625,1.0,1,0.913043478,0.36,2,5,27.8,5,2.0,ant-1.7,PROMISE
0,66,ant,1.7,org.apache.tools.ant.taskdefs.compilers.Javac13,2,2,0,6,13,1,1,5,2,2.0,1.0,0,0.958333333,1.0,0,0,31.5,1,0.5,ant-1.7,PROMISE
0,163,ant,1.7,org.apache.tools.ant.taskdefs.compilers.Javac12,2,2,0,10,22,1,1,9,2,1.25,0.25,0,0.958333333,1.0,0,0,78.5,1,0.5,ant-1.7,PROMISE
0,81,ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Revert,4,4,0,4,13,0,0,4,4,0.333333333,1.0,0,0.944444444,0.5,1,1,18.75,1,0.75,ant-1.7,PROMISE
0,251,ant,1.7,org.apache.tools.ant.filters.HeadFilter,10,5,0,5,25,0,1,4,6,0.703703704,1.0,1,0.7777777779999999,0.375,2,4,23.2,5,1.6,ant-1.7,PROMISE
6,1561,ant,1.7,org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner,39,1,0,25,150,625,8,21,24,0.878718535,0.913043478,1,0.0,0.111111111,0,0,38.43589744,27,2.2308,ant-1.7,PROMISE
0,17,ant,1.7,org.apache.tools.ant.dispatch.DispatchTask,4,3,1,3,5,4,1,2,4,0.666666667,1.0,0,0.925,0.625,0,0,3.0,1,0.75,ant-1.7,PROMISE
0,134,ant,1.7,org.apache.tools.ant.types.resources.PropertyResource,10,4,0,6,32,41,1,5,9,0.8888888890000001,1.0,0,0.8833333329999999,0.4074074070000001,1,6,12.2,3,1.3,ant-1.7,PROMISE
6,1413,ant,1.7,org.apache.tools.ant.taskdefs.Jar,31,5,2,24,152,349,2,22,13,0.8574074070000001,1.0,8,0.811688312,0.115789474,4,16,44.0,7,1.4839,ant-1.7,PROMISE
0,707,ant,1.7,org.apache.tools.ant.taskdefs.optional.jsp.JspC,42,4,0,15,92,753,3,13,36,0.948350072,0.941176471,4,0.655462185,0.140692641,3,3,15.42857143,5,1.4048,ant-1.7,PROMISE
1,154,ant,1.7,org.apache.tools.zip.ZipLong,10,1,0,3,11,15,3,0,10,0.333333333,1.0,0,0.0,0.32,1,1,14.3,4,1.0,ant-1.7,PROMISE
0,254,ant,1.7,org.apache.tools.ant.util.depend.AbstractAnalyzer,16,1,3,6,40,80,3,3,10,0.8583333329999999,0.875,2,0.0,0.241071429,0,0,14.375,3,1.375,ant-1.7,PROMISE
0,246,ant,1.7,org.apache.tools.ant.util.ReaderInputStream,9,2,1,2,23,0,2,0,9,0.5,1.0,0,0.5625,0.333333333,1,2,25.88888889,1,0.7778,ant-1.7,PROMISE
0,266,ant,1.7,org.apache.tools.ant.types.selectors.ContainsSelector,9,5,0,15,34,4,6,9,9,0.7857142859999999,0.428571429,0,0.826086957,0.296296296,1,4,27.77777778,11,2.8889,ant-1.7,PROMISE
0,378,ant,1.7,org.apache.tools.ant.taskdefs.GenerateKey,14,3,0,6,34,65,0,6,14,0.91025641,1.0,1,0.74,0.595238095,1,1,25.14285714,2,1.0,ant-1.7,PROMISE
1,310,ant,1.7,org.apache.tools.ant.types.resources.BaseResourceCollectionContainer,15,3,3,10,47,39,4,6,11,0.5476190479999999,1.0,0,0.681818182,0.222222222,2,5,19.46666667,7,1.8667,ant-1.7,PROMISE
0,4,ant,1.7,org.apache.tools.ant.taskdefs.Typedef,1,6,1,3,2,0,2,1,1,2.0,0.0,0,1.0,1.0,0,0,3.0,0,0.0,ant-1.7,PROMISE
0,17,ant,1.7,org.apache.tools.ant.helper.SingleCheckExecutor,3,1,0,4,7,3,1,3,3,2.0,0.0,0,0.0,0.5555555560000001,0,0,4.666666667,1,0.6667,ant-1.7,PROMISE
0,471,ant,1.7,org.apache.tools.ant.types.Resource,29,3,7,89,59,328,85,5,27,0.880952381,0.7777777779999999,0,0.5660377360000001,0.234693878,3,4,14.93103448,6,2.0345,ant-1.7,PROMISE
0,195,ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Add,6,4,0,7,29,0,0,7,5,0.76,1.0,0,0.910714286,0.4166666670000001,0,0,30.66666667,1,0.8333,ant-1.7,PROMISE
0,214,ant,1.7,org.apache.tools.ant.taskdefs.optional.PropertyFile,10,3,0,5,41,21,0,5,5,0.666666667,1.0,0,0.804347826,0.433333333,0,0,20.0,2,1.0,ant-1.7,PROMISE
0,144,ant,1.7,org.apache.tools.ant.types.Description,5,3,0,8,26,10,1,8,3,2.0,0.0,0,0.882352941,0.4,0,0,27.8,6,3.0,ant-1.7,PROMISE
0,19,ant,1.7,org.apache.tools.ant.types.FlexInteger,3,1,0,0,7,0,0,0,3,0.0,1.0,0,0.0,0.666666667,0,0,5.0,1,0.6667,ant-1.7,PROMISE
0,94,ant,1.7,org.apache.tools.ant.taskdefs.Filter,6,3,0,5,17,5,0,5,5,0.7333333329999999,1.0,0,0.880952381,0.5,0,0,14.16666667,1,0.8333,ant-1.7,PROMISE
1,898,ant,1.7,org.apache.tools.ant.taskdefs.AbstractCvsTask,42,3,4,19,107,739,4,15,33,0.928861789,0.958333333,2,0.474358974,0.193121693,0,0,19.80952381,10,1.619,ant-1.7,PROMISE
0,264,ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.ExtensionUtil,7,1,0,12,46,21,4,8,0,2.0,0.0,0,0.0,0.30952381,0,0,36.71428571,9,2.0,ant-1.7,PROMISE
0,52,ant,1.7,org.apache.tools.ant.taskdefs.optional.unix.Chown,4,6,0,4,16,0,0,4,3,0.333333333,1.0,0,0.973913043,0.75,2,2,11.75,2,1.0,ant-1.7,PROMISE
0,153,ant,1.7,org.apache.tools.ant.BuildException,15,4,3,499,30,0,498,1,15,0.392857143,1.0,1,0.6190476189999999,0.322222222,1,3,9.066666667,2,0.6667,ant-1.7,PROMISE
4,549,ant,1.7,org.apache.tools.ant.taskdefs.Sync,18,3,0,12,80,61,1,12,12,0.647058824,1.0,2,0.685185185,0.181818182,0,0,29.38888889,8,1.9444,ant-1.7,PROMISE
0,19,ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.ClassFileUtils,3,1,0,2,5,3,2,0,3,2.0,0.0,0,0.0,0.5,0,0,5.333333333,1,0.6667,ant-1.7,PROMISE
0,130,ant,1.7,org.apache.tools.ant.types.EnumeratedAttribute,9,1,59,62,22,28,61,1,8,0.75,0.666666667,0,0.0,0.481481481,0,0,13.11111111,5,1.4444,ant-1.7,PROMISE
0,280,ant,1.7,org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC,6,2,0,15,56,13,1,14,3,0.8,0.0,1,0.615384615,0.583333333,0,0,45.5,5,2.1667,ant-1.7,PROMISE
0,386,ant,1.7,org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbcTask,14,3,0,7,43,57,0,7,10,0.7692307690000001,1.0,1,0.74,0.314285714,0,0,26.07142857,2,1.1429,ant-1.7,PROMISE
0,822,ant,1.7,org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,34,3,0,12,86,0,2,10,27,0.998521803,1.0,1,0.536231884,0.308080808,1,1,21.97058824,4,1.5588,ant-1.7,PROMISE
0,156,ant,1.7,org.apache.tools.ant.util.ConcatResourceInputStream,10,2,0,6,26,9,2,4,7,0.7222222220000001,1.0,1,0.5,0.25,1,1,14.0,3,1.1,ant-1.7,PROMISE
0,24,ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.EqualComparator,3,1,0,1,5,3,1,0,3,2.0,0.0,0,0.0,0.666666667,0,0,7.0,4,1.6667,ant-1.7,PROMISE
0,34,ant,1.7,org.apache.tools.ant.taskdefs.condition.IsFalse,3,2,0,4,6,0,1,3,3,0.0,1.0,0,0.818181818,0.666666667,0,0,10.0,2,1.0,ant-1.7,PROMISE
1,460,ant,1.7,org.apache.tools.ant.taskdefs.RecorderEntry,25,1,0,10,53,224,1,9,17,0.720238095,1.0,1,0.0,0.2,0,0,17.12,5,1.84,ant-1.7,PROMISE
0,265,ant,1.7,org.apache.tools.ant.dispatch.DispatchUtils,2,1,0,6,23,1,3,4,2,2.0,0.0,0,0.0,0.5,0,0,131.5,1,0.5,ant-1.7,PROMISE
0,3,ant,1.7,org.apache.tools.ant.util.regexp.Regexp,1,1,0,13,1,0,11,2,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,ant-1.7,PROMISE
0,81,ant,1.7,org.apache.tools.ant.taskdefs.optional.sos.SOSLabel,5,4,0,5,18,10,0,5,4,2.0,0.0,0,0.948717949,0.8,1,2,15.2,3,1.2,ant-1.7,PROMISE
1,616,ant,1.7,org.apache.tools.ant.taskdefs.Manifest,16,1,0,8,76,0,3,5,16,0.8833333329999999,0.25,1,0.0,0.166666667,1,1,36.5,8,1.5625,ant-1.7,PROMISE
0,8,ant,1.7,org.apache.tools.ant.types.resources.selectors.Exists,2,1,0,6,4,1,4,2,2,2.0,0.0,0,0.0,0.75,0,0,3.0,1,0.5,ant-1.7,PROMISE
0,503,ant,1.7,org.apache.tools.ant.taskdefs.optional.ejb.EjbJar,28,4,0,20,78,142,1,20,26,0.785185185,1.0,1,0.7428571429999999,0.183035714,2,2,16.78571429,3,1.1429,ant-1.7,PROMISE
0,977,ant,1.7,org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,31,3,0,19,107,391,0,19,28,0.922807018,0.894736842,5,0.560606061,0.15,3,3,29.90322581,3,1.129,ant-1.7,PROMISE
1,2106,ant,1.7,org.apache.tools.bzip2.CBZip2InputStream,27,2,0,6,46,53,3,3,4,0.74009324,1.0,2,0.257142857,0.209876543,1,2,75.77777778,9,1.4815,ant-1.7,PROMISE
0,116,ant,1.7,org.apache.tools.ant.taskdefs.compilers.JavacExternal,3,2,0,8,24,3,1,7,2,2.0,0.0,0,0.92,0.5555555560000001,0,0,37.66666667,4,1.6667,ant-1.7,PROMISE
0,671,ant,1.7,org.apache.tools.ant.taskdefs.optional.ANTLR,25,3,0,18,91,218,0,18,18,0.8898809520000001,1.0,2,0.6166666670000001,0.325,1,1,25.28,10,1.56,ant-1.7,PROMISE
2,877,ant,1.7,org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool,25,2,0,18,117,230,2,17,14,0.958333333,0.7894736840000001,0,0.571428571,0.222222222,1,4,33.32,5,1.64,ant-1.7,PROMISE
4,487,ant,1.7,org.apache.tools.ant.listener.MailLogger,7,2,0,11,74,15,0,11,2,0.7222222220000001,0.333333333,0,0.727272727,0.367346939,2,4,68.14285714,13,3.1429,ant-1.7,PROMISE
0,302,ant,1.7,org.apache.tools.ant.taskdefs.optional.clearcase.CCMklabel,21,4,0,7,45,168,0,7,16,0.923076923,0.538461538,0,0.705882353,0.392857143,2,3,12.76190476,7,1.4762,ant-1.7,PROMISE
0,202,ant,1.7,org.apache.tools.ant.util.UUEncoder,6,1,0,1,16,11,1,0,2,0.85,1.0,0,0.0,0.361111111,0,0,32.0,1,0.8333,ant-1.7,PROMISE
0,552,ant,1.7,org.apache.tools.ant.taskdefs.ExecuteJava,13,1,0,24,82,22,5,19,13,0.783333333,0.9,4,0.0,0.1474358969999999,0,0,40.69230769,6,1.3846,ant-1.7,PROMISE
0,165,ant,1.7,org.apache.tools.ant.taskdefs.condition.ParserSupports,8,2,0,5,19,8,0,5,7,1.0,0.3,0,0.5625,0.6875,0,0,18.375,2,1.0,ant-1.7,PROMISE
0,115,ant,1.7,org.apache.tools.ant.taskdefs.optional.jlink.ConstantPool,1,1,0,1,13,0,1,0,0,2.0,0.0,0,0.0,1.0,0,0,100.0,0,0.0,ant-1.7,PROMISE
0,87,ant,1.7,org.apache.tools.ant.taskdefs.optional.sos.SOSCheckin,5,4,0,3,17,10,0,3,4,2.0,0.0,0,0.948717949,0.533333333,1,2,16.4,3,1.2,ant-1.7,PROMISE
0,2,ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.Algorithm,2,1,0,4,2,1,4,0,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,ant-1.7,PROMISE
0,203,ant,1.7,org.apache.tools.ant.util.depend.bcel.DependencyVisitor,12,2,0,8,41,48,1,7,9,0.636363636,1.0,0,0.744186047,0.21875,1,1,15.75,7,1.5833,ant-1.7,PROMISE
0,281,ant,1.7,org.apache.tools.ant.taskdefs.KeySubst,8,3,0,2,40,10,0,2,8,0.7142857140000001,1.0,0,0.8409090909999999,0.325,1,1,33.625,4,1.25,ant-1.7,PROMISE
2,811,ant,1.7,org.apache.tools.ant.types.FilterSet,26,3,0,12,85,217,7,7,19,0.7771428570000001,0.7857142859999999,1,0.5555555560000001,0.21978022,2,3,29.65384615,7,1.9615,ant-1.7,PROMISE
0,84,ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.constantpool.NameAndTypeCPInfo,6,2,0,6,16,1,5,3,6,0.6,1.0,0,0.545454545,0.444444444,1,1,12.33333333,2,1.0,ant-1.7,PROMISE
0,135,ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm,6,1,0,3,25,0,1,2,6,0.3,1.0,0,0.0,0.444444444,0,0,21.16666667,4,2.0,ant-1.7,PROMISE
0,1,ant,1.7,org.apache.tools.ant.taskdefs.XSLTLogger,1,1,0,3,1,0,3,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,ant-1.7,PROMISE
0,101,ant,1.7,org.apache.tools.ant.input.PropertyFileInputHandler,3,1,0,4,19,0,1,3,2,0.75,0.5,0,0.0,0.666666667,0,0,32.0,1,0.6667,ant-1.7,PROMISE
0,4,ant,1.7,org.apache.tools.ant.types.DTDLocation,1,2,1,3,2,0,2,1,1,2.0,0.0,0,1.0,1.0,0,0,3.0,0,0.0,ant-1.7,PROMISE
0,108,ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Sync,4,4,0,4,14,0,0,4,4,0.5,0.5,0,0.944444444,0.75,3,3,25.5,1,0.75,ant-1.7,PROMISE
0,147,ant,1.7,org.apache.tools.ant.taskdefs.Deltree,4,3,0,3,18,4,0,3,3,0.666666667,1.0,0,0.925,0.75,1,1,35.5,1,0.75,ant-1.7,PROMISE
0,137,ant,1.7,org.apache.tools.ant.taskdefs.rmic.KaffeRmic,5,2,0,9,25,4,1,8,3,0.75,0.5,0,0.8125,0.5,0,0,26.0,2,1.0,ant-1.7,PROMISE
0,42,ant,1.7,org.apache.tools.ant.input.InputRequest,7,1,1,6,9,15,6,0,7,0.833333333,1.0,0,0.0,0.7142857140000001,0,0,4.571428571,1,0.8571,ant-1.7,PROMISE
0,13,ant,1.7,org.apache.tools.ant.UnsupportedAttributeException,2,5,0,4,3,0,3,1,2,0.0,1.0,0,0.954545455,0.75,0,0,5.0,1,0.5,ant-1.7,PROMISE
2,515,ant,1.7,org.apache.tools.ant.taskdefs.Touch,20,3,0,18,70,136,1,18,13,0.8245614040000001,1.0,5,0.672727273,0.167464115,0,0,24.15,7,1.45,ant-1.7,PROMISE
0,35,ant,1.7,org.apache.tools.ant.types.selectors.SignedSelector,3,3,0,4,11,0,0,4,3,0.0,1.0,1,0.9375,0.666666667,0,0,10.33333333,2,1.0,ant-1.7,PROMISE
0,150,ant,1.7,org.apache.tools.ant.filters.PrefixLines,7,5,0,4,23,0,1,3,5,0.5555555560000001,1.0,0,0.848484848,0.476190476,2,5,20.0,4,1.1429,ant-1.7,PROMISE
1,380,ant,1.7,org.apache.tools.ant.taskdefs.optional.splash.SplashTask,11,3,0,6,53,23,0,6,9,0.833333333,0.8888888890000001,1,0.804347826,0.36,1,1,32.72727273,1,0.8182,ant-1.7,PROMISE
0,247,ant,1.7,org.apache.tools.ant.taskdefs.Patch,11,3,0,10,39,0,0,10,11,0.7,1.0,1,0.787234043,0.454545455,1,1,21.09090909,2,1.4545,ant-1.7,PROMISE
0,140,ant,1.7,org.apache.tools.ant.types.optional.ScriptSelector,17,4,0,8,32,16,0,8,16,0.822916667,1.0,2,0.68627451,0.235294118,1,1,6.8823529410000015,1,0.9412,ant-1.7,PROMISE
0,284,ant,1.7,org.apache.tools.ant.taskdefs.email.EmailAddress,8,1,0,5,16,6,5,0,7,0.571428571,1.0,0,0.0,0.541666667,0,0,34.25,13,2.375,ant-1.7,PROMISE
0,874,ant,1.7,org.apache.tools.ant.types.XMLCatalog,28,3,0,17,105,344,7,12,13,0.864197531,0.5555555560000001,4,0.535714286,0.243386243,1,1,29.89285714,9,2.0714,ant-1.7,PROMISE
0,79,ant,1.7,org.apache.tools.ant.taskdefs.optional.native2ascii.Native2AsciiAdapterFactory,4,1,0,8,14,6,1,7,3,0.666666667,0.0,0,0.0,0.333333333,0,0,18.25,2,1.0,ant-1.7,PROMISE
0,1107,ant,1.7,org.apache.tools.bzip2.CRC,8,1,0,2,9,0,2,0,0,0.428571429,0.0,0,0.0,0.7142857140000001,0,0,137.125,3,1.125,ant-1.7,PROMISE
0,171,ant,1.7,org.apache.tools.ant.taskdefs.compilers.AptCompilerAdapter,5,2,0,10,34,10,1,9,2,1.25,0.333333333,0,0.851851852,0.466666667,0,0,32.6,7,2.0,ant-1.7,PROMISE
0,71,ant,1.7,org.apache.tools.ant.taskdefs.GZip,3,4,0,5,20,3,0,5,1,1.0,0.0,0,0.961538462,1.0,2,4,22.33333333,3,1.6667,ant-1.7,PROMISE
